"Date","Time","Open","High","Low","Close","Up","Down","Volume"
06/02/2025,22:45,5940.25,5942.50,5938.25,5940.25,2996,2843,5839.00
06/02/2025,22:50,5940.00,5942.00,5938.75,5940.25,2546,2634,5180.00
06/02/2025,22:55,5940.25,5944.25,5937.00,5939.75,7735,6976,14711.00
06/02/2025,23:00,5939.50,5948.75,5938.25,5947.25,9582,6486,16068.00
06/02/2025,23:05,5947.25,5953.00,5946.50,5950.00,7663,6002,13665.00
06/02/2025,23:10,5950.25,5951.75,5949.00,5951.00,1513,1511,3024.00
06/02/2025,23:15,5951.00,5951.75,5950.00,5951.50,1047,1064,2111.00
06/02/2025,23:20,5951.75,5955.50,5951.50,5954.00,1856,1316,3172.00
06/02/2025,23:25,5953.75,5954.75,5953.00,5953.25,474,612,1086.00
06/02/2025,23:30,5953.50,5953.50,5951.75,5952.50,474,489,963.00
06/02/2025,23:35,5952.50,5952.75,5949.75,5950.50,479,725,1204.00
06/02/2025,23:40,5950.75,5950.75,5948.75,5950.00,444,527,971.00
06/02/2025,23:45,5950.00,5951.00,5950.00,5950.75,531,374,905.00
06/02/2025,23:50,5950.75,5950.75,5949.50,5950.25,536,517,1053.00
06/02/2025,23:55,5950.25,5950.25,5948.50,5948.50,372,549,921.00
06/03/2025,00:00,5948.50,5950.25,5948.00,5949.25,527,484,1011.00
06/03/2025,01:05,5949.25,5949.75,5945.50,5945.75,669,727,1396.00
06/03/2025,01:10,5945.50,5946.50,5945.25,5945.50,329,387,716.00
06/03/2025,01:15,5945.50,5946.00,5944.00,5944.75,226,349,575.00
06/03/2025,01:20,5944.75,5946.25,5944.00,5946.25,269,185,454.00
06/03/2025,01:25,5946.25,5946.50,5944.00,5944.25,161,259,420.00
06/03/2025,01:30,5944.25,5945.50,5941.75,5942.75,461,572,1033.00
06/03/2025,01:35,5942.75,5944.00,5942.25,5942.75,263,234,497.00
06/03/2025,01:40,5942.75,5944.25,5942.50,5943.00,262,193,455.00
06/03/2025,01:45,5943.00,5944.00,5942.50,5943.50,182,238,420.00
06/03/2025,01:50,5943.00,5943.75,5942.75,5943.00,162,134,296.00
